Epoch time,Latitude,Longitude,Radiation (cps),Radiation Bi (cps),Radiation K (cps),Radiation Tl (cps)
1682725550.5986207,0,0,17.6,0.4,0.0,0.0
1682725558.4432168,0,0,18.8,0.6,0.2,0.0
1682725566.2968588,0,0,14.4,0.6,0.2,0.0
1682725574.0778258,0,0,18.2,0.4,0.0,0.0
1682725582.2800913,0,0,16.0,0.6,0.0,0.0
1682725590.196759,0,0,13.4,0.0,0.6,0.0
1682725598.1638057,0,0,17.2,0.4,0.2,0.0
1682725606.1305323,0,0,16.8,0.8,0.0,0.0
1682725614.0965848,0,0,14.6,0.4,0.0,0.0
1682725621.9021523,0,0,19.4,0.2,0.2,0.0
1682725629.8641858,0,0,12.0,0.6,0.0,0.0
1682725637.9866343,0,0,18.2,0.0,0.0,0.0
1682725645.9241729,0,0,16.4,0.2,0.0,0.0
1682725653.8952868,0,0,14.4,1.2,0.0,0.0
1682725662.0361729,0,0,13.0,0.2,0.0,0.0
1682725670.0667603,0,0,15.8,0.8,0.2,0.0
1682725677.9577835,0,0,14.0,0.2,0.4,0.0
1682725685.9907193,0,0,16.6,0.4,0.0,0.0
1682725694.138377,0,0,15.0,0.6,0.0,0.0
1682725702.2222202,0,0,20.0,0.8,0.0,0.0
1682725710.2737718,0,0,17.0,0.4,0.2,0.0
1682725718.5544496,0,0,16.8,0.4,0.2,0.0
1682725726.602775,0,0,15.6,0.4,0.2,0.0
1682725734.5796556,0,0,18.2,0.2,0.0,0.0
1682725742.9433122,0,0,17.6,0.8,0.2,0.0
1682725750.9685473,0,0,18.6,0.0,0.0,0.0
1682725759.1554608,0,0,16.8,0.8,0.4,0.0
1682725767.1526277,0,0,15.2,0.0,0.0,0.0
1682725775.5366287,0,0,14.2,0.4,0.0,0.0
1682725783.5693848,0,0,17.6,0.2,0.0,0.0
1682725791.7514184,0,0,15.4,0.8,0.2,0.0
1682725799.988289,0,0,14.8,0.4,0.6,0.2
1682725808.213424,0,0,16.0,0.0,0.0,0.0
1682725816.3767536,0,0,14.0,0.2,0.2,0.0
1682725824.7824857,0,0,16.4,0.2,0.2,0.0
1682725832.8863063,0,0,18.0,0.2,0.0,0.0
1682725841.0760484,0,0,15.8,0.0,0.6,0.2
1682725849.4213178,0,0,16.2,0.8,0.0,0.2
1682725857.7238886,0,0,16.2,0.2,0.2,0.2
1682725865.8853805,0,0,14.2,0.2,0.0,0.2
1682725874.3881638,0,0,17.4,0.2,0.2,0.0
1682725882.6522605,0,0,15.4,0.6,0.0,0.2
1682725891.0936944,0,0,15.0,0.6,0.0,0.0
1682725899.5158007,0,0,17.0,1.0,0.2,0.0
1682725907.8541703,0,0,15.6,0.4,0.0,0.0
1682725916.045536,0,0,13.2,0.4,0.0,0.0
1682725924.6075304,0,0,14.2,0.0,0.2,0.0
1682725932.8460042,0,0,17.2,0.6,0.4,0.0
1682725941.2466216,0,0,13.4,0.4,0.2,0.2
1682725949.8899698,0,0,20.2,0.4,0.2,0.0
