,time,temp,gas,humidity,pressure,altitude,PM 1.0,PM 2.5,PM10
208,1676680038.6376247,27.4337109375,281308,6.609407609756054,1006.4526931243865,56.746550977583254,0,1,1
209,1676680039.8286834,27.40109375,279413,6.62273565835898,1006.4544654463621,56.73171455576557,0,1,1
210,1676680041.0193706,27.371796875,280357,6.6361361286115,1006.4527891066193,56.745747492737976,0,1,1
211,1676680042.21102,27.32921875,279413,6.625838237811801,1006.4489540986757,56.777851094825536,0,1,1
212,1676680043.402387,27.27453125,278708,6.6714459790940825,1006.4572479595911,56.70842168634667,0,1,1
213,1676680044.5931659,27.2223828125,279648,6.693702890725229,1006.4590449386582,56.693378910911306,0,1,1
214,1676680045.783946,27.1747265625,279413,6.692647210000468,1006.4628363909163,56.661640179096985,0,1,1
215,1676680046.9751687,27.1290234375,279177,6.719725093211047,1006.4521064532072,56.75146211081175,0,1,1
216,1676680048.1667144,27.075703125,278475,6.770050989827133,1006.4572679256589,56.70825454734494,0,1,1
217,1676680049.3574317,27.023359375,277775,6.782930892253356,1006.4586997594497,56.69626845502723,0,1,1
218,1676680050.5489254,26.976875,277775,6.828733505966443,1006.4590500715688,56.693335942596484,0,1,1
219,1676680051.7398348,26.9286328125,277311,6.879193013195527,1006.4582961224899,56.69964735828594,0,1,1
220,1676680052.9307284,26.874921875,278008,6.901409856507836,1006.4503923881388,56.765810880618986,0,1,1
221,1676680054.121996,26.8243359375,280594,6.928384639186195,1006.4493358227227,56.774655603674276,0,1,1
222,1676680055.3133287,26.7766796875,280357,6.922609226929217,1006.440663603639,56.84725278991084,0,1,1
223,1676680056.504661,26.74484375,276848,6.950008725994392,1006.4453794495591,56.80777527140124,0,1,1
224,1676680057.6952722,26.7239453125,276617,6.977662288863911,1006.444925562176,56.81157486900322,0,1,1
225,1676680058.8860936,26.7094921875,278943,7.010159665347085,1006.447898601922,56.78668688211615,0,1,1
226,1676680060.077318,26.703828125,283229,6.991268308279972,1006.4492784403757,56.77513596314025,0,1,1
227,1676680061.268573,26.7008984375,284931,6.949003068492738,1006.4480412598076,56.78549266224278,0,1,1
228,1676680062.4603145,26.690546875,284931,6.906588229956581,1006.4453197162843,56.808275312558074,0,1,1
229,1676680063.651256,26.67140625,286160,6.8546301514516985,1006.4494925728945,56.77334341577096,0,1,1
230,1676680064.8421617,26.634296875,284931,6.825703976188503,1006.4491355051501,56.776332503487914,0,1,1
231,1676680066.0336554,26.634296875,286902,6.806982895382182,1006.456206511593,56.71713981029982,0,1,1
232,1676680067.224629,26.6034375,286654,6.778218958444096,1006.4501177901037,56.76810959565477,0,1,1
233,1676680068.4160724,26.57921875,287150,6.758969520788566,1006.4477755608704,56.78771688535144,0,1,1
234,1676680069.6070483,26.5844921875,285913,6.745057536124199,1006.4492978731184,56.77497328763816,0,1,1
235,1676680070.7983894,26.5973828125,286654,6.7172902195635045,1006.4526258503541,56.747114140866806,0,1,1
236,1676680071.98976,26.5966015625,287399,6.707923509558033,1006.4495852224499,56.77256782737884,0,1,1
237,1676680073.180816,26.6110546875,287898,6.703568462374127,1006.4448523679733,56.81218759495049,0,1,1
238,1676680074.3720517,26.6458203125,286654,6.6949872494020894,1006.4466977113044,56.79673980141321,0,1,1
239,1676680075.562807,26.671015625,286654,6.686194140565214,1006.4364811777918,56.882265041705104,0,1,1
240,1676680076.754168,26.71046875,286407,6.673040218401391,1006.435345924097,56.89176858694247,0,1,1
241,1676680077.9446466,26.7571484375,287150,6.674068079812642,1006.445976273531,56.802779120246896,0,1,1
242,1676680079.1356564,26.8020703125,287898,6.656356792038193,1006.448430254302,56.78223630628982,0,1,1
243,1676680080.3264308,26.8555859375,286160,6.648182493184777,1006.4507272477607,56.763007704478134,0,1,1
244,1676680081.5178676,26.9102734375,286160,6.644707862539132,1006.4496150096971,56.772318472245104,0,1,1
245,1676680082.7095025,26.9743359375,287399,6.646114834917488,1006.4549147422813,56.72795342324655,0,1,1
246,1676680083.9006066,27.0409375,287399,6.638223772713361,1006.4625632869922,56.66392636374086,0,1,1
247,1676680085.0914114,27.103046875,287150,6.616200295538885,1006.4646472777293,56.646481048116364,0,1,1
248,1676680086.28293,27.1598828125,290164,6.584706235069562,1006.4581274855814,56.70105904251322,0,1,1
249,1676680087.473997,27.217109375,289152,6.557896298937057,1006.4557667744893,56.72082092051311,0,1,1
250,1676680088.6650546,27.2692578125,289152,6.535650346682145,1006.4522012819886,56.7506682813407,0,1,1
251,1676680089.8564057,27.3169140625,286654,6.513305918840374,1006.4536971549329,56.73814605708524,0,1,1
252,1676680091.0479307,27.3622265625,288649,6.486235859294727,1006.4442886154678,56.81690690143244,0,1,1
253,1676680092.2393725,27.3925,286654,6.47753873424706,1006.4422459959679,56.83400617366322,0,1,1
254,1676680093.4308796,27.4098828125,287898,6.468564102897803,1006.4404545872453,56.84900252156502,0,1,1
255,1676680094.6221187,27.428828125,288398,6.478319893611988,1006.4412051176113,56.842719634220266,0,1,1
256,1676680095.8135462,27.445234375,287648,6.478672768181655,1006.4431311006307,56.826596740517864,0,1,1
257,1676680097.0046911,27.4649609375,290927,6.455723817581711,1006.4486904593348,56.78005807498413,0,1,1
258,1676680098.195654,27.4895703125,290672,6.432882063158613,1006.4586558851375,56.69663573317287,0,1,1
259,1676680099.3870225,27.514375,290927,6.424065317683819,1006.4636267439922,56.65502404459659,0,1,1
260,1676680100.5783024,27.5321484375,292466,6.405752587756128,1006.4695427254785,56.60550083173598,0,1,1
261,1676680101.7691803,27.5438671875,291182,6.382641141580561,1006.4744543492282,56.56438536685316,0,1,1
262,1676680102.960786,27.562421875,291951,6.355007593951285,1006.4639370549017,56.65242639821905,0,1,1
263,1676680104.1519008,27.5747265625,294281,6.3365866097557335,1006.4662601710033,56.632979361239556,0,1,1
264,1676680105.34316,27.5940625,293501,6.322984945349105,1006.4658629819224,56.636304268140236,0,1,1
265,1676680106.5343125,27.608125,292724,6.323280805364191,1006.4639635671588,56.65220446126542,0,1,1
266,1676680107.7252743,27.6188671875,293241,6.300160768238067,1006.4602005398937,56.68370521489752,0,1,1
267,1676680108.9165356,27.620234375,293501,6.2861844629412635,1006.4588846174262,56.69472098258296,0,1,1
268,1676680110.1080143,27.624921875,292982,6.286282546961393,1006.4541198526554,56.734607580361626,0,1,1
269,1676680111.299524,27.63,291438,6.277053008024556,1006.4464496441193,56.79881642755023,0,1,1
270,1676680112.4911098,27.6253125,295329,6.2862907208365915,1006.4459031824739,56.803390982218765,0,1,1
271,1676680113.681825,27.6270703125,293241,6.272324272720019,1006.4452228763129,56.80908598256796,0,1,1
272,1676680114.8724954,27.6301953125,294804,6.267722191508914,1006.4414560278769,56.84061919915742,0,1,1
273,1676680116.0638933,27.62453125,293760,6.267604004296843,1006.4481727272599,56.784392120021124,0,1,1
274,1676680117.2554739,27.620234375,293241,6.267514349483208,1006.4447209263748,56.813287923682175,0,1,1
275,1676680118.4468434,27.6305859375,291182,6.26306322902241,1006.4491736798537,56.77601293513467,0,1,1
276,1676680119.63794,27.644453125,290672,6.268019726785687,1006.4540357564204,56.735311564591285,0,1,1
277,1676680120.8288355,27.6587109375,289910,6.268317304338775,1006.4577622957561,56.704116100623764,0,1,1
278,1676680122.0197935,27.674140625,288649,6.291981603883212,1006.4616244996049,56.671785065748814,0,1,1
279,1676680123.2107131,27.6844921875,288398,6.301537268578805,1006.4643047558907,56.649348334083896,0,1,1
280,1676680124.4014113,27.680390625,289405,6.310790784817418,1006.4594008875443,56.69039921313584,0,1,1
281,1676680125.5922863,27.6700390625,290927,6.305903552841798,1006.456720536968,56.71283682264035,0,1,1
282,1676680126.7836092,27.6540234375,289657,6.314906593500155,1006.4519046680975,56.753151291919416,0,1,1
283,1676680127.9746144,27.6290234375,289657,6.319050743234963,1006.4484013715795,56.782478089690414,0,1,1
284,1676680129.1659372,27.6024609375,290672,6.332501166937436,1006.4441230895145,56.818292559018076,0,1,1
285,1676680130.3568146,27.57375,288901,6.345906070304787,1006.4451971194112,56.809301599612,0,1,1
286,1676680131.5478306,27.5469921875,291438,6.340671618124532,1006.4476759065062,56.788551113653725,0,1,1
287,1676680132.7386491,27.5270703125,289152,6.35893070487762,1006.4524264774699,56.74878312808091,0,1,1
288,1676680133.9294283,27.5071484375,292982,6.344500748872518,1006.450094371427,56.76830563810237,0,1,1
289,1676680135.1209974,27.499921875,292466,6.344348321469849,1006.4489529850673,56.77786041707016,0,1,1
290,1676680136.3123555,27.5044140625,294021,6.353781968396815,1006.4456438176156,56.805562185118326,0,1,1
291,1676680137.5039527,27.51984375,292466,6.3494381165992815,1006.4459751200895,56.80278877597056,0,1,1
292,1676680138.6947808,27.54875,288649,6.359389109236715,1006.4452260413188,56.809059487560475,0,1,1
293,1676680139.8856041,27.574140625,290927,6.3645971567707855,1006.4458328591136,56.8039796752032,0,1,1
